"item","substitute"
"999473969","999235115"
"999235115","999224678"
"999224678","999235115"
"999235115","999937561"
"999937561","999235115"
"999235115","999958016"
"999958016","999235115"
"999235115","999736173"
"999736173","999235115"
"999235115","999301596"
"999301596","999235115"
"999235115","999224372"
"999224372","999235115"
"999235115","999271417"
"999271417","999235115"
"999301585","999276060"
"999276060","999301585"
"999301585","999265641"
"999265641","999301585"
"999301585","999171886"
"999171886","999301585"
"999301585","999473968"
"999473968","999301585"
"999301585","999225621"
"999225621","999301585"
"999301585","999473969"
"999473969","999301585"
"999301585","999224678"
"999224678","999301585"
"999301585","999937561"
"999937561","999301585"
"999301585","999958016"
"999958016","999301585"
"999301585","999736173"
"999736173","999301585"
"999301585","999301596"
"999301596","999301585"
"999301585","999224372"
"999224372","999301585"
"999301585","999271417"
"999271417","999301585"
"999276060","999265641"
"999265641","999276060"
"999276060","999171886"
"999171886","999276060"
"999276060","999473968"
"999473968","999276060"
"999276060","999225621"
"999225621","999276060"
"999276060","999473969"
"999473969","999276060"
"999276060","999224678"
"999224678","999276060"
"999276060","999937561"
"999937561","999276060"
"999276060","999958016"
"999958016","999276060"
"999276060","999736173"
"999736173","999276060"
"999276060","999301596"
"999301596","999276060"
"999276060","999224372"
"999224372","999276060"
"999276060","999271417"
"999271417","999276060"
"999265641","999171886"
"999171886","999265641"
"999265641","999473968"
"999473968","999265641"
"999265641","999225621"
"999225621","999265641"
"999265641","999473969"
"999473969","999265641"
"999265641","999224678"
"999224678","999265641"
"999265641","999937561"
"999937561","999265641"
"999265641","999958016"
"999958016","999265641"
"999265641","999736173"
"999736173","999265641"
"999265641","999301596"
"999301596","999265641"
"999265641","999224372"
"999224372","999265641"
"999265641","999271417"
"999271417","999265641"
"999171886","999473968"
"999473968","999171886"
"999171886","999225621"
"999225621","999171886"
"999171886","999473969"
"999473969","999171886"
"999171886","999224678"
"999224678","999171886"
"999171886","999937561"
"999937561","999171886"
"999171886","999958016"
"999958016","999171886"
"999171886","999736173"
"999736173","999171886"
"999171886","999301596"
"999301596","999171886"
"999171886","999224372"
"999224372","999171886"
"999171886","999271417"
"999271417","999171886"
"999473968","999225621"
"999225621","999473968"
"999473968","999473969"
"999473969","999473968"
"999473968","999224678"
"999224678","999473968"
"999473968","999937561"
"999937561","999473968"
"999473968","999958016"
"999958016","999473968"
"999473968","999736173"
"999736173","999473968"
"999473968","999301596"
"999301596","999473968"
"999473968","999224372"
"999224372","999473968"
"999473968","999271417"
"999271417","999473968"
"999225621","999473969"
"999473969","999225621"
"999225621","999224678"
"999224678","999225621"
"999225621","999937561"
"999937561","999225621"
"999225621","999958016"
"999958016","999225621"
"999225621","999736173"
"999736173","999225621"
"999225621","999301596"
"999301596","999225621"
"999225621","999224372"
"999224372","999225621"
"999225621","999271417"
"999271417","999225621"
"999473969","999224678"
"999224678","999473969"
"999473969","999937561"
"999937561","999473969"
"999473969","999958016"
"999958016","999473969"
"999473969","999736173"
"999736173","999473969"
"999473969","999301596"
"999301596","999473969"
"999473969","999224372"
"999224372","999473969"
"999473969","999271417"
"999271417","999473969"
"999224678","999937561"
"999937561","999224678"
"999224678","999958016"
"999958016","999224678"
"999224678","999736173"
"999736173","999224678"
"999224678","999301596"
"999301596","999224678"
"999224678","999224372"
"999224372","999224678"
"999224678","999271417"
"999271417","999224678"
"999937561","999958016"
"999958016","999937561"
"999937561","999736173"
"999736173","999937561"
"999937561","999301596"
"999301596","999937561"
"999937561","999224372"
"999224372","999937561"
"999937561","999271417"
"999271417","999937561"
"999958016","999736173"
"999736173","999958016"
"999958016","999301596"
"999301596","999958016"
"999958016","999224372"
"999224372","999958016"
"999958016","999271417"
"999271417","999958016"
"999736173","999301596"
"999301596","999736173"
"999736173","999224372"
"999224372","999736173"
"999736173","999271417"
"999271417","999736173"
"999301596","999224372"
"999224372","999301596"
"999301596","999271417"
"999271417","999301596"
"999224372","999271417"
"999271417","999224372"
"999177597","999167048"
"999167048","999177597"
"999177597","999243561"
"999243561","999177597"
"999177597","999357757"
"999357757","999177597"
"999177597","999157784"
"999157784","999177597"
"999177597","999272386"
"999272386","999177597"
"999177597","999425088"
"999425088","999177597"
"999177597","999254533"
"999254533","999177597"
"999177597","999377133"
"999377133","999177597"
"999177597","999156842"
"999156842","999177597"
"999177597","999297887"
"999297887","999177597"
"999177597","999958399"
"999958399","999177597"
"999177597","999849992"
"999849992","999177597"
"999177597","999960817"
"999960817","999177597"
"999177597","999358585"
"999358585","999177597"
"999177597","999978710"
"999978710","999177597"
"999177597","999666207"
"999666207","999177597"
"999177597","999935911"
"999935911","999177597"
"999177597","999935908"
"999935908","999177597"
"999177597","999186923"
"999186923","999177597"
"999177597","999705126"
"999705126","999177597"
"999177597","999380298"
"999380298","999177597"
"999177597","999984932"
"999984932","999177597"
"999177597","999330962"
"999330962","999177597"
"999177597","999171270"
"999171270","999177597"
"999177597","999843974"
"999843974","999177597"
"999177597","999300050"
"999300050","999177597"
"999177597","999168469"
"999168469","999177597"
"999177597","999270457"
"999270457","999177597"
"999177597","999264639"
"999264639","999177597"
"999177597","999978701"
"999978701","999177597"
"999177597","999268836"
"999268836","999177597"
"999177597","999324730"
"999324730","999177597"
"999177597","999942600"
"999942600","999177597"
"999177597","999186964"
"999186964","999177597"
"999177597","999979358"
"999979358","999177597"
"999177597","999483149"
"999483149","999177597"
"999177597","999899925"
"999899925","999177597"
"999177597","999892152"
"999892152","999177597"
"999177597","999411220"
"999411220","999177597"
"999177597","999246551"
"999246551","999177597"
"999177597","999935910"
"999935910","999177597"
"999177597","999579934"
"999579934","999177597"
"999177597","999935897"
"999935897","999177597"
"999177597","999979366"
"999979366","999177597"
"999177597","999995515"
"999995515","999177597"
"999177597","999528829"
"999528829","999177597"
"999167048","999243561"
"999243561","999167048"
"999167048","999357757"
"999357757","999167048"
"999167048","999157784"
"999157784","999167048"
"999167048","999272386"
"999272386","999167048"
"999167048","999425088"
"999425088","999167048"
"999167048","999254533"
"999254533","999167048"
"999167048","999377133"
"999377133","999167048"
"999167048","999156842"
"999156842","999167048"
"999167048","999297887"
"999297887","999167048"
"999167048","999958399"
"999958399","999167048"
"999167048","999849992"
"999849992","999167048"
"999167048","999960817"
"999960817","999167048"
"999167048","999358585"
"999358585","999167048"
"999167048","999978710"
"999978710","999167048"
"999167048","999666207"
"999666207","999167048"
"999167048","999935911"
"999935911","999167048"
"999167048","999935908"
"999935908","999167048"
"999167048","999186923"
"999186923","999167048"
"999167048","999705126"
"999705126","999167048"
"999167048","999380298"
"999380298","999167048"
"999167048","999984932"
"999984932","999167048"
"999167048","999330962"
"999330962","999167048"
"999167048","999171270"
"999171270","999167048"
"999167048","999843974"
"999843974","999167048"
"999167048","999300050"
"999300050","999167048"
"999167048","999168469"
"999168469","999167048"
"999167048","999270457"
"999270457","999167048"
"999167048","999264639"
"999264639","999167048"
"999167048","999978701"
"999978701","999167048"
"999167048","999268836"
"999268836","999167048"
"999167048","999324730"
"999324730","999167048"
"999167048","999942600"
"999942600","999167048"
"999167048","999186964"
"999186964","999167048"
"999167048","999979358"
"999979358","999167048"
"999167048","999483149"
"999483149","999167048"
"999167048","999899925"
"999899925","999167048"
"999167048","999892152"
"999892152","999167048"
"999167048","999411220"
"999411220","999167048"
"999167048","999246551"
"999246551","999167048"
"999167048","999935910"
"999935910","999167048"
"999167048","999579934"
"999579934","999167048"
"999167048","999935897"
"999935897","999167048"
"999167048","999979366"
"999979366","999167048"
"999167048","999995515"
"999995515","999167048"
"999167048","999528829"
"999528829","999167048"
"999243561","999357757"
"999357757","999243561"
"999243561","999157784"
"999157784","999243561"
"999243561","999272386"
"999272386","999243561"
"999243561","999425088"
"999425088","999243561"
"999243561","999254533"
"999254533","999243561"
"999243561","999377133"
"999377133","999243561"
"999243561","999156842"
"999156842","999243561"
"999243561","999297887"
"999297887","999243561"
"999243561","999958399"
"999958399","999243561"
"999243561","999849992"
"999849992","999243561"
"999243561","999960817"
"999960817","999243561"
"999243561","999358585"
"999358585","999243561"
"999243561","999978710"
"999978710","999243561"
"999243561","999666207"
"999666207","999243561"
"999243561","999935911"
"999935911","999243561"
"999243561","999935908"
"999935908","999243561"
"999243561","999186923"
"999186923","999243561"
"999243561","999705126"
"999705126","999243561"
"999243561","999380298"
"999380298","999243561"
"999243561","999984932"
"999984932","999243561"
"999243561","999330962"
"999330962","999243561"
"999243561","999171270"
"999171270","999243561"
"999243561","999843974"
"999843974","999243561"
"999243561","999300050"
"999300050","999243561"
"999243561","999168469"
"999168469","999243561"
"999243561","999270457"
"999270457","999243561"
"999243561","999264639"
"999264639","999243561"
"999243561","999978701"
"999978701","999243561"
"999243561","999268836"
"999268836","999243561"
"999243561","999324730"
"999324730","999243561"
"999243561","999942600"
"999942600","999243561"
"999243561","999186964"
"999186964","999243561"
"999243561","999979358"
"999979358","999243561"
"999243561","999483149"
"999483149","999243561"
"999243561","999899925"
"999899925","999243561"
"999243561","999892152"
"999892152","999243561"
"999243561","999411220"
"999411220","999243561"
"999243561","999246551"
"999246551","999243561"
"999243561","999935910"
"999935910","999243561"
"999243561","999579934"
"999579934","999243561"
"999243561","999935897"
"999935897","999243561"
"999243561","999979366"
"999979366","999243561"
"999243561","999995515"
"999995515","999243561"
"999243561","999528829"
"999528829","999243561"
"999357757","999157784"
"999157784","999357757"
"999357757","999272386"
"999272386","999357757"
"999357757","999425088"
"999425088","999357757"
"999357757","999254533"
"999254533","999357757"
"999357757","999377133"
